,,Subject,,,295,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,4,
,,Master,,,,
,,Date,,,2023-07-20,
,,Time,,,09:56:17,765,
,,Clock,,,5,
,,Time Warp,,,1x,
2592,1130,280,Reg,13,Omission,   13,580,
2593,1130,620,Input,35,Off1A3,,
2594,1130,620,Input,36,Off1A4,,
2595,1131,155,Input,1,On1A1,,
2596,1131,155,Exit,1,MagEntry,1,
2597,1131,155,Entry,2,ITI2sec,,
2598,1132,150,Input,33,Off1A1,,
2599,1132,155,Exit,2,ITI2sec,Time,
2600,1132,155,List,,ITItime,   23,000,
2601,1132,155,Entry,23,sec3,,
2602,1132,155,Reg,20,stage3,   21,000,
2603,1139,160,Exit,23,sec3,Time,
2604,1139,160,Entry,3,RandomHole,,
2605,1140,160,Exit,3,RandomHole,Time,
2606,1140,160,List,,Pseudo1a5,   10,000,
2607,1140,160,Entry,10,hole3,,
2608,1140,160,Reg,11,HoleNumber,    3,000,
2609,1141,160,Exit,10,hole3,Time,
2610,1141,160,Entry,11,Holdhole3,,
2611,1141,360,Input,4,On1A4,,
2612,1141,360,Exit,11,Holdhole3,4,
2613,1141,360,Entry,18,IncorrectResp,,
2614,1141,360,Reg,4,ComptIncR,    3,000,
2615,1141,360,Reg,1,ComptOmision,    0,000,
2616,1141,370,Exit,18,IncorrectResp,Time,
2617,1141,370,Entry,5,TimeOut,,
2618,1141,700,Input,36,Off1A4,,
2619,1144,550,Input,3,On1A3,,
2620,1144,550,Input,4,On1A4,,
2621,1144,890,Input,35,Off1A3,,
2622,1144,890,Input,36,Off1A4,,
2623,1146,145,Input,1,On1A1,,
2624,1146,375,Exit,5,TimeOut,Time,
2625,1146,375,Entry,1,MagEntry,,
2626,1146,375,Reg,2,ComptNbessai,   82,000,
2627,1146,375,Reg,12,Accuracy,   82,353,
2628,1146,375,Reg,13,Omission,   13,415,
2629,1146,485,Input,33,Off1A1,,
2630,1146,965,Input,1,On1A1,,
2631,1146,965,Exit,1,MagEntry,1,
2632,1146,965,Entry,2,ITI2sec,,
2633,1147,305,Input,33,Off1A1,,
2634,1147,965,Exit,2,ITI2sec,Time,
2635,1147,965,List,,ITItime,   25,000,
2636,1147,965,Entry,25,sec4,,
2637,1147,965,Reg,21,stage4,   21,000,
2638,1149,760,Input,1,On1A1,,
2639,1150,425,Input,33,Off1A1,,
2640,1151,966,Exit,25,sec4,Time,
2641,1151,966,Entry,3,RandomHole,,
2642,1152,945,Input,3,On1A3,,
2643,1152,970,Exit,3,RandomHole,Time,
2644,1152,970,List,,Pseudo1a5,   12,000,
2645,1152,970,Entry,12,hole4,,
2646,1152,970,Reg,11,HoleNumber,    4,000,
2647,1153,290,Input,35,Off1A3,,
2648,1153,970,Exit,12,hole4,Time,
2649,1153,970,Entry,13,Holdhole4,,
2650,1153,995,Input,2,On1A2,,
2651,1153,995,Input,3,On1A3,,
2652,1153,995,Exit,13,Holdhole4,3,
2653,1153,995,Entry,17,CorrectResp,,
2654,1153,995,Reg,3,ComptCR,   15,000,
2655,1153,995,Reg,6,Reward,   15,000,
2656,1153,995,Reg,7,CptReward,   15,000,
2657,1153,995,Reg,1,ComptOmision,    0,000,
2658,1154,000,Exit,17,CorrectResp,Time,
2659,1154,000,Entry,1,MagEntry,,
2660,1154,000,Reg,2,ComptNbessai,   83,000,
2661,1154,000,Reg,12,Accuracy,   83,333,
2662,1154,000,Reg,13,Omission,   13,253,
2663,1154,340,Input,34,Off1A2,,
2664,1154,340,Input,35,Off1A3,,
2665,1154,890,Input,1,On1A1,,
2666,1154,890,Exit,1,MagEntry,1,
2667,1154,890,Entry,2,ITI2sec,,
2668,1155,885,Input,33,Off1A1,,
2669,1155,890,Exit,2,ITI2sec,Time,
2670,1155,890,List,,ITItime,   21,000,
2671,1155,890,Entry,21,sec2,,
2672,1155,890,Reg,19,stage2,   21,000,
2673,1159,600,Input,3,On1A3,,
2674,1159,600,Input,4,On1A4,,
2675,1159,600,Exit,21,sec2,3,
2676,1159,600,Entry,22,prematuresec6,,
2677,1159,600,Reg,15,premsec2,   16,000,
2678,1159,605,Exit,22,prematuresec6,Time,
2679,1159,605,Entry,4,Premature,,
2680,1159,605,Reg,5,ComptPremat,   54,000,
2681,1159,610,Exit,4,Premature,Time,
2682,1159,610,Entry,5,TimeOut,,
2683,1159,940,Input,35,Off1A3,,
2684,1159,940,Input,36,Off1A4,,
2685,1164,615,Exit,5,TimeOut,Time,
2686,1164,615,Entry,1,MagEntry,,
2687,1164,615,Reg,2,ComptNbessai,   84,000,
2688,1164,615,Reg,12,Accuracy,   83,333,
2689,1164,615,Reg,13,Omission,   13,095,
2690,1168,840,Input,1,On1A1,,
2691,1168,840,Exit,1,MagEntry,1,
2692,1168,840,Entry,2,ITI2sec,,
2693,1169,510,Input,33,Off1A1,,
2694,1169,840,Exit,2,ITI2sec,Time,
2695,1169,840,List,,ITItime,   19,000,
2696,1169,840,Entry,19,sec5,,
2697,1169,840,Reg,18,stage1,   21,000,
2698,1171,635,Input,3,On1A3,,
2699,1171,635,Input,4,On1A4,,
2700,1171,635,Exit,19,sec5,3,
2701,1171,635,Entry,20,prematuresec5,,
2702,1171,635,Reg,14,premsec1,   12,000,
2703,1171,640,Exit,20,prematuresec5,Time,
2704,1171,640,Entry,4,Premature,,
2705,1171,640,Reg,5,ComptPremat,   55,000,
2706,1171,645,Exit,4,Premature,Time,
2707,1171,645,Entry,5,TimeOut,,
2708,1171,975,Input,35,Off1A3,,
2709,1171,975,Input,36,Off1A4,,
2710,1176,320,Input,3,On1A3,,
2711,1176,320,Input,4,On1A4,,
2712,1176,650,Exit,5,TimeOut,Time,
2713,1176,650,Entry,1,MagEntry,,
2714,1176,650,Reg,2,ComptNbessai,   85,000,
2715,1176,650,Reg,12,Accuracy,   83,333,
2716,1176,650,Reg,13,Omission,   12,941,
2717,1176,665,Input,35,Off1A3,,
2718,1176,665,Input,36,Off1A4,,
2719,1177,615,Input,1,On1A1,,
2720,1177,615,Exit,1,MagEntry,1,
2721,1177,615,Entry,2,ITI2sec,,
2722,1177,955,Input,33,Off1A1,,
2723,1178,615,Exit,2,ITI2sec,Time,
2724,1178,615,List,,ITItime,   23,000,
2725,1178,615,Entry,23,sec3,,
2726,1178,615,Reg,20,stage3,   22,000,
2727,1185,620,Exit,23,sec3,Time,
2728,1185,620,Entry,3,RandomHole,,
2729,1186,620,Exit,3,RandomHole,Time,
2730,1186,620,List,,Pseudo1a5,    6,000,
2731,1186,620,Entry,6,hole1,,
2732,1186,620,Reg,11,HoleNumber,    1,000,
2733,1187,355,Input,2,On1A2,,
2734,1187,355,Exit,6,hole1,2,
2735,1187,355,Entry,17,CorrectResp,,
2736,1187,355,Reg,3,ComptCR,   16,000,
2737,1187,355,Reg,6,Reward,   16,000,
2738,1187,355,Reg,7,CptReward,   16,000,
2739,1187,355,Reg,1,ComptOmision,    0,000,
2740,1187,360,Exit,17,CorrectResp,Time,
2741,1187,360,Entry,1,MagEntry,,
2742,1187,360,Reg,2,ComptNbessai,   86,000,
2743,1187,360,Reg,12,Accuracy,   84,211,
2744,1187,360,Reg,13,Omission,   12,791,
2745,1187,695,Input,34,Off1A2,,
2746,1188,220,Input,1,On1A1,,
2747,1188,220,Exit,1,MagEntry,1,
2748,1188,220,Entry,2,ITI2sec,,
2749,1189,220,Exit,2,ITI2sec,Time,
2750,1189,220,List,,ITItime,   19,000,
2751,1189,220,Entry,19,sec5,,
2752,1189,220,Reg,18,stage1,   22,000,
2753,1189,545,Input,33,Off1A1,,
2754,1191,050,Input,3,On1A3,,
2755,1191,050,Exit,19,sec5,3,
2756,1191,050,Entry,20,prematuresec5,,
2757,1191,050,Reg,14,premsec1,   13,000,
2758,1191,055,Exit,20,prematuresec5,Time,
2759,1191,055,Entry,4,Premature,,
2760,1191,055,Reg,5,ComptPremat,   56,000,
2761,1191,060,Exit,4,Premature,Time,
2762,1191,060,Entry,5,TimeOut,,
2763,1191,390,Input,35,Off1A3,,
2764,1193,480,Input,2,On1A2,,
2765,1193,480,Input,3,On1A3,,
2766,1193,820,Input,34,Off1A2,,
2767,1193,820,Input,35,Off1A3,,
2768,1194,645,Input,1,On1A1,,
2769,1194,985,Input,33,Off1A1,,
2770,1196,065,Exit,5,TimeOut,Time,
2771,1196,065,Entry,1,MagEntry,,
2772,1196,065,Reg,2,ComptNbessai,   87,000,
2773,1196,065,Reg,12,Accuracy,   84,211,
2774,1196,065,Reg,13,Omission,   12,644,
2775,1196,260,Input,3,On1A3,,
2776,1196,260,Input,4,On1A4,,
2777,1196,600,Input,35,Off1A3,,
2778,1196,600,Input,36,Off1A4,,
2779,1197,140,Input,3,On1A3,,
2780,1197,140,Input,4,On1A4,,
2781,1197,485,Input,35,Off1A3,,
2782,1197,485,Input,36,Off1A4,,
2783,1198,390,Input,1,On1A1,,
2784,1198,390,Exit,1,MagEntry,1,
2785,1198,390,Entry,2,ITI2sec,,
2786,1198,730,Input,33,Off1A1,,
2787,1199,390,Exit,2,ITI2sec,Time,
2788,1199,390,List,,ITItime,   25,000,
2789,1199,390,Entry,25,sec4,,
2790,1199,390,Reg,21,stage4,   22,000,
2791,1200,755,Input,1,On1A1,,
2792,1201,095,Input,33,Off1A1,,
2793,1203,395,Exit,25,sec4,Time,
2794,1203,395,Entry,3,RandomHole,,
2795,1203,680,Input,3,On1A3,,
2796,1203,680,Input,4,On1A4,,
2797,1204,026,Input,35,Off1A3,,
2798,1204,026,Input,36,Off1A4,,
2799,1204,395,Exit,3,RandomHole,Time,
2800,1204,395,List,,Pseudo1a5,   14,000,
2801,1204,395,Entry,14,hole5,,
2802,1204,395,Reg,11,HoleNumber,    5,000,
2803,1204,855,Input,3,On1A3,,
2804,1204,855,Input,4,On1A4,,
2805,1204,855,Exit,14,hole5,4,
2806,1204,855,Entry,17,CorrectResp,,
2807,1204,855,Reg,3,ComptCR,   17,000,
2808,1204,855,Reg,6,Reward,   17,000,
2809,1204,855,Reg,7,CptReward,   17,000,
2810,1204,855,Reg,1,ComptOmision,    0,000,
2811,1204,860,Exit,17,CorrectResp,Time,
2812,1204,860,Entry,1,MagEntry,,
2813,1204,860,Reg,2,ComptNbessai,   88,000,
2814,1204,860,Reg,12,Accuracy,   85,000,
2815,1204,860,Reg,13,Omission,   12,500,
2816,1205,200,Input,35,Off1A3,,
2817,1205,200,Input,36,Off1A4,,
2818,1205,695,Input,1,On1A1,,
2819,1205,695,Exit,1,MagEntry,1,
2820,1205,695,Entry,2,ITI2sec,,
2821,1206,695,Exit,2,ITI2sec,Time,
2822,1206,695,List,,ITItime,   21,000,
2823,1206,695,Entry,21,sec2,,
2824,1206,695,Reg,19,stage2,   22,000,
2825,1207,020,Input,33,Off1A1,,
2826,1211,005,Input,3,On1A3,,
2827,1211,005,Input,4,On1A4,,
2828,1211,005,Exit,21,sec2,3,
2829,1211,005,Entry,22,prematuresec6,,
2830,1211,005,Reg,15,premsec2,   17,000,
2831,1211,010,Exit,22,prematuresec6,Time,
2832,1211,010,Entry,4,Premature,,
2833,1211,010,Reg,5,ComptPremat,   57,000,
2834,1211,015,Exit,4,Premature,Time,
2835,1211,015,Entry,5,TimeOut,,
2836,1211,345,Input,35,Off1A3,,
2837,1211,345,Input,36,Off1A4,,
2838,1214,355,Input,1,On1A1,,
2839,1214,695,Input,33,Off1A1,,
2840,1215,120,Input,1,On1A1,,
2841,1215,465,Input,33,Off1A1,,
2842,1215,500,Input,1,On1A1,,
2843,1215,840,Input,33,Off1A1,,
2844,1216,020,Exit,5,TimeOut,Time,
2845,1216,020,Entry,1,MagEntry,,
2846,1216,020,Reg,2,ComptNbessai,   89,000,
2847,1216,020,Reg,12,Accuracy,   85,000,
2848,1216,020,Reg,13,Omission,   12,360,
2849,1217,105,Input,1,On1A1,,
2850,1217,105,Exit,1,MagEntry,1,
2851,1217,105,Entry,2,ITI2sec,,
2852,1218,100,Input,33,Off1A1,,
2853,1218,105,Exit,2,ITI2sec,Time,
2854,1218,105,List,,ITItime,   23,000,
2855,1218,105,Entry,23,sec3,,
2856,1218,105,Reg,20,stage3,   23,000,
2857,1225,025,Input,3,On1A3,,
2858,1225,025,Input,4,On1A4,,
2859,1225,025,Exit,23,sec3,3,
2860,1225,025,Entry,24,prematuresec7,,
2861,1225,025,Reg,16,premsec3,   17,000,
2862,1225,035,Exit,24,prematuresec7,Time,
2863,1225,035,Entry,4,Premature,,
2864,1225,035,Reg,5,ComptPremat,   58,000,
2865,1225,040,Exit,4,Premature,Time,
2866,1225,040,Entry,5,TimeOut,,
2867,1225,370,Input,35,Off1A3,,
2868,1225,370,Input,36,Off1A4,,
2869,1226,075,Input,3,On1A3,,
2870,1226,075,Input,4,On1A4,,
2871,1226,745,Input,35,Off1A3,,
2872,1226,745,Input,36,Off1A4,,
2873,1230,045,Exit,5,TimeOut,Time,
2874,1230,045,Entry,1,MagEntry,,
2875,1230,045,Reg,2,ComptNbessai,   90,000,
2876,1230,045,Reg,12,Accuracy,   85,000,
2877,1230,045,Reg,13,Omission,   12,222,
2878,1247,820,Input,1,On1A1,,
2879,1247,820,Exit,1,MagEntry,1,
2880,1247,820,Entry,2,ITI2sec,,
2881,1248,160,Input,33,Off1A1,,
2882,1248,820,Exit,2,ITI2sec,Time,
2883,1248,820,List,,ITItime,   25,000,
2884,1248,820,Entry,25,sec4,,
2885,1248,820,Reg,21,stage4,   23,000,
2886,1249,260,Input,1,On1A1,,
2887,1249,605,Input,33,Off1A1,,
2888,1250,740,Input,2,On1A2,,
2889,1250,740,Exit,25,sec4,2,
2890,1250,740,Entry,26,prematuresec8,,
2891,1250,740,Reg,17,premsec4,   12,000,
2892,1250,745,Exit,26,prematuresec8,Time,
2893,1250,745,Entry,4,Premature,,
2894,1250,745,Reg,5,ComptPremat,   59,000,
2895,1250,750,Exit,4,Premature,Time,
2896,1250,750,Entry,5,TimeOut,,
2897,1251,080,Input,34,Off1A2,,
2898,1255,755,Exit,5,TimeOut,Time,
2899,1255,755,Entry,1,MagEntry,,
2900,1255,755,Reg,2,ComptNbessai,   91,000,
2901,1255,755,Reg,12,Accuracy,   85,000,
2902,1255,755,Reg,13,Omission,   12,088,
2903,1256,455,Input,2,On1A2,,
2904,1256,795,Input,34,Off1A2,,
2905,1258,080,Input,2,On1A2,,
2906,1258,425,Input,34,Off1A2,,
2907,1260,030,Input,1,On1A1,,
2908,1260,030,Exit,1,MagEntry,1,
2909,1260,030,Entry,2,ITI2sec,,
2910,1260,695,Input,33,Off1A1,,
2911,1261,030,Exit,2,ITI2sec,Time,
2912,1261,030,List,,ITItime,   19,000,
2913,1261,030,Entry,19,sec5,,
2914,1261,030,Reg,18,stage1,   23,000,
2915,1266,035,Exit,19,sec5,Time,
2916,1266,035,Entry,3,RandomHole,,
2917,1267,035,Exit,3,RandomHole,Time,
2918,1267,035,List,,Pseudo1a5,   12,000,
2919,1267,035,Entry,12,hole4,,
2920,1267,035,Reg,11,HoleNumber,    4,000,
2921,1268,035,Exit,12,hole4,Time,
2922,1268,035,Entry,13,Holdhole4,,
2923,1268,430,Input,2,On1A2,,
2924,1268,430,Input,3,On1A3,,
2925,1268,430,Exit,13,Holdhole4,3,
2926,1268,430,Entry,17,CorrectResp,,
2927,1268,430,Reg,3,ComptCR,   18,000,
2928,1268,430,Reg,6,Reward,   18,000,
2929,1268,430,Reg,7,CptReward,   18,000,
2930,1268,430,Reg,1,ComptOmision,    0,000,
2931,1268,435,Exit,17,CorrectResp,Time,
2932,1268,435,Entry,1,MagEntry,,
2933,1268,435,Reg,2,ComptNbessai,   92,000,
2934,1268,435,Reg,12,Accuracy,   85,714,
2935,1268,435,Reg,13,Omission,   11,957,
2936,1268,770,Input,34,Off1A2,,
2937,1268,770,Input,35,Off1A3,,
2938,1269,320,Input,1,On1A1,,
2939,1269,320,Exit,1,MagEntry,1,
2940,1269,320,Entry,2,ITI2sec,,
2941,1270,320,Input,33,Off1A1,,
2942,1270,320,Exit,2,ITI2sec,Time,
2943,1270,320,List,,ITItime,   21,000,
2944,1270,320,Entry,21,sec2,,
2945,1270,320,Reg,19,stage2,   23,000,
2946,1276,325,Exit,21,sec2,Time,
2947,1276,325,Entry,3,RandomHole,,
2948,1277,325,Exit,3,RandomHole,Time,
2949,1277,325,List,,Pseudo1a5,    6,000,
2950,1277,325,Entry,6,hole1,,
2951,1277,325,Reg,11,HoleNumber,    1,000,
2952,1278,325,Exit,6,hole1,Time,
2953,1278,325,Entry,7,Holdhole1,,
2954,1278,335,Input,2,On1A2,,
2955,1278,335,Exit,7,Holdhole1,2,
2956,1278,335,Entry,17,CorrectResp,,
2957,1278,335,Reg,3,ComptCR,   19,000,
2958,1278,335,Reg,6,Reward,   19,000,
2959,1278,335,Reg,7,CptReward,   19,000,
2960,1278,335,Reg,1,ComptOmision,    0,000,
2961,1278,340,Exit,17,CorrectResp,Time,
2962,1278,340,Entry,1,MagEntry,,
2963,1278,340,Reg,2,ComptNbessai,   93,000,
2964,1278,340,Reg,12,Accuracy,   86,364,
2965,1278,340,Reg,13,Omission,   11,828,
2966,1278,680,Input,34,Off1A2,,
2967,1279,205,Input,1,On1A1,,
2968,1279,205,Exit,1,MagEntry,1,
2969,1279,205,Entry,2,ITI2sec,,
2970,1280,200,Input,33,Off1A1,,
2971,1280,205,Exit,2,ITI2sec,Time,
2972,1280,205,List,,ITItime,   23,000,
2973,1280,205,Entry,23,sec3,,
2974,1280,205,Reg,20,stage3,   24,000,
2975,1287,210,Exit,23,sec3,Time,
2976,1287,210,Entry,3,RandomHole,,
2977,1288,210,Exit,3,RandomHole,Time,
2978,1288,210,List,,Pseudo1a5,   10,000,
2979,1288,210,Entry,10,hole3,,
2980,1288,210,Reg,11,HoleNumber,    3,000,
2981,1289,210,Exit,10,hole3,Time,
2982,1289,210,Entry,11,Holdhole3,,
2983,1289,630,Input,4,On1A4,,
2984,1289,630,Exit,11,Holdhole3,4,
2985,1289,630,Entry,18,IncorrectResp,,
2986,1289,630,Reg,4,ComptIncR,    4,000,
2987,1289,630,Reg,1,ComptOmision,    0,000,
2988,1289,640,Exit,18,IncorrectResp,Time,
2989,1289,640,Entry,5,TimeOut,,
2990,1289,970,Input,36,Off1A4,,
2991,1294,645,Exit,5,TimeOut,Time,
2992,1294,645,Entry,1,MagEntry,,
2993,1294,645,Reg,2,ComptNbessai,   94,000,
2994,1294,645,Reg,12,Accuracy,   82,609,
2995,1294,645,Reg,13,Omission,   11,702,
2996,1336,575,Input,3,On1A3,,
2997,1336,575,Input,4,On1A4,,
2998,1336,915,Input,35,Off1A3,,
2999,1336,915,Input,36,Off1A4,,
3000,1339,625,Input,1,On1A1,,
3001,1339,625,Exit,1,MagEntry,1,
3002,1339,625,Entry,2,ITI2sec,,
3003,1339,970,Input,33,Off1A1,,
3004,1340,050,Input,1,On1A1,,
3005,1340,390,Input,33,Off1A1,,
3006,1340,625,Exit,2,ITI2sec,Time,
3007,1340,625,List,,ITItime,   25,000,
3008,1340,625,Entry,25,sec4,,
3009,1340,625,Reg,21,stage4,   24,000,
3010,1344,630,Exit,25,sec4,Time,
3011,1344,630,Entry,3,RandomHole,,
3012,1345,630,Exit,3,RandomHole,Time,
3013,1345,630,List,,Pseudo1a5,   14,000,
3014,1345,630,Entry,14,hole5,,
3015,1345,630,Reg,11,HoleNumber,    5,000,
3016,1346,100,Input,3,On1A3,,
3017,1346,100,Input,4,On1A4,,
3018,1346,100,Exit,14,hole5,4,
3019,1346,100,Entry,17,CorrectResp,,
3020,1346,100,Reg,3,ComptCR,   20,000,
3021,1346,100,Reg,6,Reward,   20,000,
3022,1346,100,Reg,7,CptReward,   20,000,
3023,1346,100,Reg,1,ComptOmision,    0,000,
3024,1346,105,Exit,17,CorrectResp,Time,
3025,1346,105,Entry,1,MagEntry,,
3026,1346,105,Reg,2,ComptNbessai,   95,000,
3027,1346,105,Reg,12,Accuracy,   83,333,
3028,1346,105,Reg,13,Omission,   11,579,
3029,1346,440,Input,35,Off1A3,,
3030,1346,440,Input,36,Off1A4,,
3031,1346,940,Input,1,On1A1,,
3032,1346,940,Exit,1,MagEntry,1,
3033,1346,940,Entry,2,ITI2sec,,
3034,1347,935,Input,33,Off1A1,,
3035,1347,940,Exit,2,ITI2sec,Time,
3036,1347,940,List,,ITItime,   19,000,
3037,1347,940,Entry,19,sec5,,
3038,1347,940,Reg,18,stage1,   24,000,
3039,1352,945,Exit,19,sec5,Time,
3040,1352,945,Entry,3,RandomHole,,
3041,1353,945,Exit,3,RandomHole,Time,
3042,1353,945,List,,Pseudo1a5,    8,000,
3043,1353,945,Entry,8,hole2,,
3044,1353,945,Reg,11,HoleNumber,    2,000,
3045,1354,830,Input,3,On1A3,,
3046,1354,830,Exit,8,hole2,3,
3047,1354,830,Entry,17,CorrectResp,,
3048,1354,830,Reg,3,ComptCR,   21,000,
3049,1354,830,Reg,6,Reward,   21,000,
3050,1354,830,Reg,7,CptReward,   21,000,
3051,1354,830,Reg,1,ComptOmision,    0,000,
3052,1354,835,Exit,17,CorrectResp,Time,
3053,1354,835,Entry,1,MagEntry,,
3054,1354,835,Reg,2,ComptNbessai,   96,000,
3055,1354,835,Reg,12,Accuracy,   84,000,
3056,1354,835,Reg,13,Omission,   11,458,
3057,1355,170,Input,35,Off1A3,,
3058,1355,685,Input,1,On1A1,,
3059,1355,685,Exit,1,MagEntry,1,
3060,1355,685,Entry,2,ITI2sec,,
3061,1356,680,Input,33,Off1A1,,
3062,1356,685,Exit,2,ITI2sec,Time,
3063,1356,685,List,,ITItime,   21,000,
3064,1356,685,Entry,21,sec2,,
3065,1356,685,Reg,19,stage2,   24,000,
3066,1362,690,Exit,21,sec2,Time,
3067,1362,690,Entry,3,RandomHole,,
3068,1363,690,Exit,3,RandomHole,Time,
3069,1363,690,List,,Pseudo1a5,    6,000,
3070,1363,690,Entry,6,hole1,,
3071,1363,690,Reg,11,HoleNumber,    1,000,
3072,1364,665,Input,2,On1A2,,
3073,1364,665,Exit,6,hole1,2,
3074,1364,665,Entry,17,CorrectResp,,
3075,1364,665,Reg,3,ComptCR,   22,000,
3076,1364,665,Reg,6,Reward,   22,000,
3077,1364,665,Reg,7,CptReward,   22,000,
3078,1364,665,Reg,1,ComptOmision,    0,000,
3079,1364,670,Exit,17,CorrectResp,Time,
3080,1364,670,Entry,1,MagEntry,,
3081,1364,670,Reg,2,ComptNbessai,   97,000,
3082,1364,670,Reg,12,Accuracy,   84,615,
3083,1364,670,Reg,13,Omission,   11,340,
3084,1365,005,Input,34,Off1A2,,
3085,1365,405,Input,1,On1A1,,
3086,1365,405,Exit,1,MagEntry,1,
3087,1365,405,Entry,2,ITI2sec,,
3088,1366,405,Input,33,Off1A1,,
3089,1366,405,Exit,2,ITI2sec,Time,
3090,1366,405,List,,ITItime,   21,000,
3091,1366,405,Entry,21,sec2,,
3092,1366,405,Reg,19,stage2,   25,000,
3093,1372,410,Exit,21,sec2,Time,
3094,1372,410,Entry,3,RandomHole,,
3095,1373,410,Exit,3,RandomHole,Time,
3096,1373,410,List,,Pseudo1a5,   12,000,
3097,1373,410,Entry,12,hole4,,
3098,1373,410,Reg,11,HoleNumber,    4,000,
3099,1373,870,Input,2,On1A2,,
3100,1373,870,Input,3,On1A3,,
3101,1373,870,Exit,12,hole4,3,
3102,1373,870,Entry,17,CorrectResp,,
3103,1373,870,Reg,3,ComptCR,   23,000,
3104,1373,870,Reg,6,Reward,   23,000,
3105,1373,870,Reg,7,CptReward,   23,000,
3106,1373,870,Reg,1,ComptOmision,    0,000,
3107,1373,875,Exit,17,CorrectResp,Time,
3108,1373,875,Entry,1,MagEntry,,
3109,1373,875,Reg,2,ComptNbessai,   98,000,
3110,1373,875,Reg,12,Accuracy,   85,185,
3111,1373,875,Reg,13,Omission,   11,224,
3112,1374,210,Input,34,Off1A2,,
3113,1374,210,Input,35,Off1A3,,
3114,1374,775,Input,1,On1A1,,
3115,1374,775,Exit,1,MagEntry,1,
3116,1374,775,Entry,2,ITI2sec,,
3117,1375,775,Input,33,Off1A1,,
3118,1375,775,Exit,2,ITI2sec,Time,
3119,1375,775,List,,ITItime,   25,000,
3120,1375,775,Entry,25,sec4,,
3121,1375,775,Reg,21,stage4,   25,000,
3122,1379,780,Exit,25,sec4,Time,
3123,1379,780,Entry,3,RandomHole,,
3124,1380,780,Exit,3,RandomHole,Time,
3125,1380,780,List,,Pseudo1a5,   10,000,
3126,1380,780,Entry,10,hole3,,
3127,1380,780,Reg,11,HoleNumber,    3,000,
3128,1381,780,Exit,10,hole3,Time,
3129,1381,780,Entry,11,Holdhole3,,
3130,1381,980,Input,1,On1A1,,
3131,1382,320,Input,33,Off1A1,,
3132,1382,780,Exit,11,Holdhole3,Time,
3133,1382,780,Entry,16,Omission,,
3134,1382,780,Reg,1,ComptOmision,    1,000,
3135,1382,780,Reg,8,Omision,   12,000,
3136,1382,790,Exit,16,Omission,Time,
3137,1382,790,Entry,5,TimeOut,,
3138,1382,910,Input,4,On1A4,,
3139,1383,250,Input,36,Off1A4,,
3140,1385,100,Input,1,On1A1,,
3141,1385,770,Input,33,Off1A1,,
3142,1387,795,Exit,5,TimeOut,Time,
3143,1387,795,Entry,1,MagEntry,,
3144,1387,795,Reg,2,ComptNbessai,   99,000,
3145,1387,795,Reg,12,Accuracy,   85,185,
3146,1387,795,Reg,13,Omission,   12,121,
3147,1388,720,Input,3,On1A3,,
3148,1388,720,Input,4,On1A4,,
3149,1389,060,Input,35,Off1A3,,
3150,1389,060,Input,36,Off1A4,,
3151,1390,095,Input,1,On1A1,,
3152,1390,095,Exit,1,MagEntry,1,
3153,1390,095,Entry,2,ITI2sec,,
3154,1390,765,Input,33,Off1A1,,
3155,1391,095,Exit,2,ITI2sec,Time,
3156,1391,095,List,,ITItime,   19,000,
3157,1391,095,Entry,19,sec5,,
3158,1391,095,Reg,18,stage1,   25,000,
3159,1396,100,Exit,19,sec5,Time,
3160,1396,100,Entry,3,RandomHole,,
3161,1397,100,Exit,3,RandomHole,Time,
3162,1397,100,List,,Pseudo1a5,    8,000,
3163,1397,100,Entry,8,hole2,,
3164,1397,100,Reg,11,HoleNumber,    2,000,
3165,1397,890,Input,3,On1A3,,
3166,1397,890,Exit,8,hole2,3,
3167,1397,890,Entry,17,CorrectResp,,
3168,1397,890,Reg,3,ComptCR,   24,000,
3169,1397,890,Reg,6,Reward,   24,000,
3170,1397,890,Reg,7,CptReward,   24,000,
3171,1397,890,Reg,1,ComptOmision,    0,000,
3172,1397,895,Exit,17,CorrectResp,Time,
3173,1397,895,Entry,1,MagEntry,,
3174,1397,895,Reg,2,ComptNbessai,  100,000,
3175,1397,895,Reg,12,Accuracy,   85,714,
3176,1397,895,Reg,13,Omission,   12,000,
3177,1397,900,Exit,1,MagEntry,,
3178,1397,900,Finish,,,,
